# tau_us,P_x
5.120000000000000107e+00,9.984550847625380809e-01
5.125000000000000000e+00,9.989835394699546622e-01
5.129999999999999893e+00,9.991963011873481459e-01
5.134999999999999787e+00,9.994103083081835592e-01
5.139999999999999680e+00,9.995379540507983718e-01
5.145000000000000462e+00,9.994368990009132592e-01
5.150000000000000355e+00,9.992014232253607631e-01
5.155000000000000249e+00,9.991037874463710722e-01
5.160000000000000142e+00,9.992996128764717323e-01
5.165000000000000036e+00,9.996461733608341671e-01
5.169999999999999929e+00,9.998344785549028169e-01
5.174999999999999822e+00,9.996962164873094414e-01
5.179999999999999716e+00,9.993730127851840894e-01
5.185000000000000497e+00,9.991820535528143088e-01
5.190000000000000391e+00,9.993134865747039797e-01
5.195000000000000284e+00,9.996536073547729329e-01
5.200000000000000178e+00,9.998984411325345656e-01
5.205000000000000071e+00,9.998417789856012261e-01
5.209999999999999964e+00,9.995627187581670459e-01
5.214999999999999858e+00,9.993417314633177284e-01
5.219999999999999751e+00,9.993928267654998976e-01
5.225000000000000533e+00,9.996678790194917230e-01
5.230000000000000426e+00,9.999130523710707541e-01
5.235000000000000320e+00,9.999149733540777518e-01
5.240000000000000213e+00,9.996984575479388457e-01
5.245000000000000107e+00,9.994912876675221547e-01
5.250000000000000000e+00,9.994988563915943036e-01
5.254999999999999893e+00,9.997119096363843438e-01
5.259999999999999787e+00,9.999297818183036091e-01
5.264999999999999680e+00,9.999647388450532137e-01
5.270000000000000462e+00,9.998189074365706475e-01
5.275000000000000355e+00,9.996640931668232533e-01
5.280000000000000249e+00,9.996599189683745834e-01
5.285000000000000142e+00,9.998032557457088298e-01
5.290000000000000036e+00,9.999538524534478112e-01
5.294999999999999929e+00,9.999900346997936396e-01
5.299999999999999822e+00,9.999220745625205797e-01
5.304999999999999716e+00,9.998553814904357351e-01
5.310000000000000497e+00,9.998658338872510321e-01
5.315000000000000391e+00,9.999324052647151628e-01
5.320000000000000284e+00,9.999866024034813616e-01
5.325000000000000178e+00,9.999987683037303565e-01
5.330000000000000071e+00,9.999942130029544352e-01
5.334999999999999964e+00,9.999977070306388383e-01
5.339999999999999858e+00,9.999987565132462120e-01
5.344999999999999751e+00,9.999868702036109891e-01
5.350000000000000533e+00,9.999845439940160396e-01
5.355000000000000426e+00,9.999855205406393832e-01
5.360000000000000320e+00,9.998529713852082335e-01
5.365000000000000213e+00,9.993725745035269004e-01
5.370000000000000107e+00,9.985446833429473257e-01
5.375000000000000000e+00,9.978454815136630351e-01
5.379999999999999893e+00,9.979590881733613195e-01
5.384999999999999787e+00,9.987883458398423286e-01
5.389999999999999680e+00,9.983298189291387459e-01
5.395000000000000462e+00,9.926096192182152222e-01
5.400000000000000355e+00,9.775637756775772402e-01
5.405000000000000249e+00,9.523126156684391663e-01
5.410000000000000142e+00,9.216480715892712006e-01
5.415000000000000036e+00,8.953921931107144960e-01
5.419999999999999929e+00,8.841752137746332618e-01
5.424999999999999822e+00,8.936962033164004282e-01
5.429999999999999716e+00,9.209303818637371020e-01
5.435000000000000497e+00,9.551292628146427210e-01
5.440000000000000391e+00,9.835064783413717260e-01
5.445000000000000284e+00,9.979609494608661091e-01
5.450000000000000178e+00,9.985277937371572765e-01
5.455000000000000071e+00,9.919035785763861135e-01
5.459999999999999964e+00,9.864558068579019068e-01
5.464999999999999858e+00,9.869813052551453803e-01
5.469999999999999751e+00,9.925315229154234586e-01
5.475000000000000533e+00,9.982884610161901762e-01
5.480000000000000426e+00,9.997222811508303941e-01
5.485000000000000320e+00,9.961865105112180929e-01
5.490000000000000213e+00,9.913606619525865415e-01
5.495000000000000107e+00,9.899695763392151182e-01
5.500000000000000000e+00,9.934686076192049686e-01
5.504999999999999893e+00,9.984702542055399199e-01
5.509999999999999787e+00,9.996688906901487481e-01
5.514999999999999680e+00,9.952482756407742270e-01
5.520000000000000462e+00,9.893701696869079409e-01
5.525000000000000355e+00,9.882779691440943814e-01
5.530000000000000249e+00,9.934175020203204198e-01
5.535000000000000142e+00,9.987642759418865479e-01
5.540000000000000036e+00,9.964473462405214477e-01
5.544999999999999929e+00,9.863341210779719148e-01
5.549999999999999822e+00,9.783123228356079837e-01
5.554999999999999716e+00,9.820405046484252942e-01
5.560000000000000497e+00,9.938599606067500813e-01
5.565000000000000391e+00,9.962147652379830243e-01
5.570000000000000284e+00,9.751271266095702384e-01
5.575000000000000178e+00,9.412665892206844021e-01
5.580000000000000071e+00,9.273891435862823274e-01
5.584999999999999964e+00,9.542452832403163221e-01
5.589999999999999858e+00,9.936475721051144516e-01
5.594999999999999751e+00,9.681967476656321292e-01
5.600000000000000533e+00,8.040912436169251887e-01
5.605000000000000426e+00,5.075504165089886888e-01
5.610000000000000320e+00,1.935648337886046733e-01
5.615000000000000213e+00,2.319985021577081197e-02
5.620000000000000107e+00,9.470018756661824355e-02
5.625000000000000000e+00,3.737636206253796001e-01
5.629999999999999893e+00,7.112316443428459145e-01
5.634999999999999787e+00,9.418204663896293516e-01
5.639999999999999680e+00,9.967447613193505251e-01
5.645000000000000462e+00,9.350202057469393369e-01
5.650000000000000355e+00,8.712009505598162784e-01
5.655000000000000249e+00,8.766376974978775660e-01
5.660000000000000142e+00,9.376591378658742926e-01
5.665000000000000036e+00,9.909960936667736586e-01
5.669999999999999929e+00,9.941717145497126484e-01
5.674999999999999822e+00,9.619001387026828720e-01
5.679999999999999716e+00,9.393913084943890102e-01
5.685000000000000497e+00,9.517409429799759124e-01
5.690000000000000391e+00,9.831330348140568942e-01
5.695000000000000284e+00,9.998369796316559643e-01
5.700000000000000178e+00,9.882801128512459510e-01
5.705000000000000071e+00,9.668371393188930352e-01
5.709999999999999964e+00,9.615903267734106086e-01
5.714999999999999858e+00,9.775973351600164563e-01
5.719999999999999751e+00,9.962847966216977769e-01
5.725000000000000533e+00,9.977762694253911047e-01
5.730000000000000426e+00,9.828063853144467510e-01
5.735000000000000320e+00,9.701031288023544974e-01
5.740000000000000213e+00,9.739493494840050225e-01
5.745000000000000107e+00,9.893323141161084466e-01
5.750000000000000000e+00,9.988803387120901434e-01
5.754999999999999893e+00,9.920431558284524831e-01
5.759999999999999787e+00,9.764683873363093625e-01
5.764999999999999680e+00,9.687976041959034390e-01
5.770000000000000462e+00,9.767483220151003120e-01
5.775000000000000355e+00,9.920772898049207145e-01
5.780000000000000249e+00,9.964849997136122628e-01
5.785000000000000142e+00,9.745666917190659584e-01
5.790000000000000036e+00,9.233954693160688620e-01
5.794999999999999929e+00,8.499653382565452997e-01
5.799999999999999822e+00,7.703371206247442426e-01
5.804999999999999716e+00,7.139471935135536240e-01
5.810000000000000497e+00,7.094243853147037537e-01
5.815000000000000391e+00,7.610228135463910082e-01
5.820000000000000284e+00,8.470558999606604411e-01
5.825000000000000178e+00,9.329100562002484720e-01
5.830000000000000071e+00,9.855402776866922787e-01
5.834999999999999964e+00,9.942912363789382368e-01
5.839999999999999858e+00,9.787035997260080666e-01
5.844999999999999751e+00,9.676060532762005284e-01
5.850000000000000533e+00,9.738786714919801524e-01
5.855000000000000426e+00,9.888339329943327538e-01
5.860000000000000320e+00,9.959679062951369843e-01
5.865000000000000213e+00,9.899629773761763341e-01
5.870000000000000107e+00,9.809150961922549206e-01
5.875000000000000000e+00,9.806530923302473335e-01
5.879999999999999893e+00,9.894835565896241691e-01
5.884999999999999787e+00,9.970912264382756351e-01
5.889999999999999680e+00,9.950342432719141428e-01
5.895000000000000462e+00,9.865562908432508049e-01
5.900000000000000355e+00,9.819433350013666573e-01
5.905000000000000249e+00,9.861160336328258502e-01
5.910000000000000142e+00,9.936226046161945602e-01
5.915000000000000036e+00,9.955897411662710805e-01
5.919999999999999929e+00,9.903190037883065067e-01
5.924999999999999822e+00,9.850361469806019343e-01
5.929999999999999716e+00,9.867638549138304516e-01
5.935000000000000497e+00,9.939446230727526643e-01
5.940000000000000391e+00,9.983973483128725235e-01
5.945000000000000284e+00,9.949725628069773231e-01
5.950000000000000178e+00,9.877544735506647022e-01
5.955000000000000071e+00,9.851584026133330951e-01
5.959999999999999964e+00,9.900961387944319236e-01
5.964999999999999858e+00,9.969133061998232126e-01
5.969999999999999751e+00,9.979375645691308527e-01
5.975000000000000533e+00,9.922459809833101829e-01
5.980000000000000426e+00,9.865732867524635852e-01
5.985000000000000320e+00,9.872515626685640644e-01
5.990000000000000213e+00,9.932116817443438217e-01
5.995000000000000107e+00,9.976064307525545072e-01
6.000000000000000000e+00,9.954293883948753807e-01
6.004999999999999893e+00,9.887758592602816643e-01
6.009999999999999787e+00,9.838208483928034820e-01
6.015000000000000568e+00,9.836462418405291785e-01
6.020000000000000462e+00,9.858454830455203322e-01
6.025000000000000355e+00,9.864391312234668252e-01
6.030000000000000249e+00,9.845897692554288483e-01
6.035000000000000142e+00,9.829598850312061264e-01
6.040000000000000036e+00,9.838142935668134914e-01
6.044999999999999929e+00,9.862463904480943677e-01
6.049999999999999822e+00,9.879600599711833020e-01
6.054999999999999716e+00,9.886021504176125685e-01
6.060000000000000497e+00,9.900172403418273648e-01
6.065000000000000391e+00,9.930517048809328617e-01
6.070000000000000284e+00,9.954767419944481333e-01
6.075000000000000178e+00,9.944935161622476816e-01
6.080000000000000071e+00,9.907298679768474781e-01
6.084999999999999964e+00,9.883400467242338117e-01
6.089999999999999858e+00,9.904772328448410157e-01
6.094999999999999751e+00,9.951205129142313144e-01
6.100000000000000533e+00,9.968588259832057430e-01
6.105000000000000426e+00,9.932628884693632809e-01
6.110000000000000320e+00,9.881312220351585740e-01
6.115000000000000213e+00,9.874416148531031112e-01
6.120000000000000107e+00,9.923869324373411072e-01
6.125000000000000000e+00,9.975112030106494387e-01
6.129999999999999893e+00,9.967383716236843938e-01
6.134999999999999787e+00,9.905971410934670818e-01
6.140000000000000568e+00,9.859105059405397498e-01
6.145000000000000462e+00,9.880968375785360580e-01
6.150000000000000355e+00,9.948458233938382023e-01
6.155000000000000249e+00,9.984921710301969400e-01
6.160000000000000142e+00,9.947354752597192817e-01
6.165000000000000036e+00,9.877052161904734673e-01
6.169999999999999929e+00,9.852694975707099179e-01
6.174999999999999822e+00,9.900576044385311913e-01
6.179999999999999716e+00,9.965347747437049986e-01
6.185000000000000497e+00,9.973046363965782923e-01
6.190000000000000391e+00,9.915233937761405159e-01
6.195000000000000284e+00,9.857417378387944851e-01
6.200000000000000178e+00,9.861556301136078506e-01
6.205000000000000071e+00,9.916563009631380599e-01
6.209999999999999964e+00,9.955726328726443031e-01
6.214999999999999858e+00,9.934847301670711728e-01
6.219999999999999751e+00,9.881650414328103649e-01
6.225000000000000533e+00,9.859265700474258987e-01
6.230000000000000426e+00,9.888734350300067977e-01
6.235000000000000320e+00,9.928592980533234025e-01
6.240000000000000213e+00,9.929613658573532842e-01
6.245000000000000107e+00,9.893159822095800582e-01
6.250000000000000000e+00,9.867004556688430128e-01
6.254999999999999893e+00,9.881635615357000635e-01
6.259999999999999787e+00,9.909874636997210162e-01
6.265000000000000568e+00,9.906989126689940139e-01
6.270000000000000462e+00,9.871502832445979703e-01
6.275000000000000355e+00,9.848831482368649581e-01
6.280000000000000249e+00,9.873758970118362566e-01
6.285000000000000142e+00,9.915457417976176746e-01
6.290000000000000036e+00,9.908825740160402962e-01
6.294999999999999929e+00,9.844101444081256869e-01
6.299999999999999822e+00,9.789311441762929000e-01
6.304999999999999716e+00,9.815172285514667250e-01
6.310000000000000497e+00,9.903415542964411067e-01
6.315000000000000391e+00,9.944100970099796211e-01
6.320000000000000284e+00,9.861314037559021362e-01
6.325000000000000178e+00,9.722651689264832919e-01
6.330000000000000071e+00,9.676638114220850184e-01
6.334999999999999964e+00,9.788999900197190573e-01
6.339999999999999858e+00,9.945899091511046786e-01
6.344999999999999751e+00,9.942461746326457517e-01
6.350000000000000533e+00,9.719880399687188532e-01
6.355000000000000426e+00,9.468125733970274016e-01
6.360000000000000320e+00,9.439199100955526500e-01
6.365000000000000213e+00,9.689234702146241052e-01
6.370000000000000107e+00,9.967430273722717171e-01
6.375000000000000000e+00,9.864512581498459109e-01
6.379999999999999893e+00,9.194278562874630412e-01
6.384999999999999787e+00,8.151922671209377302e-01
6.390000000000000568e+00,7.036520372912979937e-01
6.395000000000000462e+00,6.109098110071380372e-01
6.400000000000000355e+00,5.700665474180744985e-01
6.405000000000000249e+00,5.991664800066788255e-01
6.410000000000000142e+00,6.779862448010272047e-01
6.415000000000000036e+00,7.800518519579970889e-01
6.419999999999999929e+00,8.905199853894461004e-01
6.424999999999999822e+00,9.738689583801154459e-01
6.429999999999999716e+00,9.848904589282568844e-01
6.435000000000000497e+00,9.304167065534398873e-01
6.440000000000000391e+00,8.752188894742929381e-01
6.445000000000000284e+00,8.808107956809976269e-01
6.450000000000000178e+00,9.469435029890012068e-01
6.455000000000000071e+00,9.945125751822934124e-01
6.459999999999999964e+00,9.153858959548560881e-01
6.464999999999999858e+00,6.708339260360463019e-01
6.469999999999999751e+00,3.451661661942099224e-01
6.475000000000000533e+00,9.858823280210332607e-02
6.480000000000000426e+00,6.171618899856912144e-02
6.485000000000000320e+00,2.494037019951916845e-01
6.490000000000000213e+00,5.546838321469680366e-01
6.495000000000000107e+00,8.278422436809580454e-01
6.500000000000000000e+00,9.741415021211969893e-01
6.504999999999999893e+00,9.959081317993697668e-01
6.509999999999999787e+00,9.614191866573165157e-01
6.515000000000000568e+00,9.387404321604020385e-01
6.520000000000000462e+00,9.509699240440854240e-01
6.525000000000000355e+00,9.798003062053942669e-01
6.530000000000000249e+00,9.981395027082116123e-01
6.535000000000000142e+00,9.968583427497189620e-01
6.540000000000000036e+00,9.868517893860799806e-01
6.544999999999999929e+00,9.826545795021837115e-01
6.549999999999999822e+00,9.881441834376124556e-01
6.554999999999999716e+00,9.965229241700894747e-01
6.560000000000000497e+00,9.998268267485326266e-01
6.565000000000000391e+00,9.968050015321432422e-01
6.570000000000000284e+00,9.925060592950248894e-01
6.575000000000000178e+00,9.919651054239546628e-01
6.580000000000000071e+00,9.954489985624197512e-01
6.584999999999999964e+00,9.991461823206281290e-01
6.589999999999999858e+00,9.994538667610115557e-01
6.594999999999999751e+00,9.964847725856664784e-01
6.600000000000000533e+00,9.936095007675085355e-01
6.605000000000000426e+00,9.939017774595058086e-01
6.610000000000000320e+00,9.970770397959549669e-01
6.615000000000000213e+00,9.997002942239019418e-01
6.620000000000000107e+00,9.986122295714998653e-01
6.625000000000000000e+00,9.943824047436968794e-01
6.629999999999999893e+00,9.911416319126737928e-01
6.634999999999999787e+00,9.925138653431870850e-01
6.640000000000000568e+00,9.973361964514628752e-01
6.645000000000000462e+00,9.998327524208234784e-01
6.650000000000000355e+00,9.951802445196975544e-01
6.655000000000000249e+00,9.855206735773631710e-01
6.660000000000000142e+00,9.796893678661862115e-01
6.665000000000000036e+00,9.849219449990674891e-01
6.669999999999999929e+00,9.967643773842127519e-01
6.674999999999999822e+00,9.971838846136833467e-01
6.679999999999999716e+00,9.654527790201457016e-01
6.685000000000000497e+00,8.953109952257377602e-01
6.690000000000000391e+00,8.050727403182167397e-01
6.695000000000000284e+00,7.310600057156484421e-01
6.700000000000000178e+00,7.069938859792130881e-01
6.705000000000000071e+00,7.434527360461409273e-01
6.709999999999999964e+00,8.220244170186056243e-01
6.714999999999999858e+00,9.076500442536101776e-01
6.719999999999999751e+00,9.696518682157913016e-01
6.725000000000000533e+00,9.969134388030902461e-01
6.730000000000000426e+00,9.983575186345620134e-01
6.735000000000000320e+00,9.913304665516349257e-01
6.740000000000000213e+00,9.884349019828717609e-01
6.745000000000000107e+00,9.919565559407697020e-01
6.750000000000000000e+00,9.972580346448749467e-01
6.754999999999999893e+00,9.997173213438237394e-01
6.759999999999999787e+00,9.987964622487498501e-01
6.765000000000000568e+00,9.970724648743810592e-01
6.770000000000000462e+00,9.968521225130961838e-01
6.775000000000000355e+00,9.981563352175377712e-01
6.780000000000000249e+00,9.994561161515406189e-01
6.785000000000000142e+00,9.996454376573766787e-01
6.790000000000000036e+00,9.990162906428197154e-01
6.794999999999999929e+00,9.985769855693231722e-01
6.799999999999999822e+00,9.988423762592321120e-01
6.804999999999999716e+00,9.994393062091402324e-01
6.810000000000000497e+00,9.997206420164936880e-01
6.815000000000000391e+00,9.995158834737087883e-01
6.820000000000000284e+00,9.992065496683664172e-01
6.825000000000000178e+00,9.992006485807537475e-01
6.830000000000000071e+00,9.994893404065798848e-01
6.834999999999999964e+00,9.997354182657606225e-01
6.839999999999999858e+00,9.996961474879921816e-01
6.844999999999999751e+00,9.994705226135141007e-01
6.850000000000000533e+00,9.993423525285458631e-01
6.855000000000000426e+00,9.994547579009847027e-01
6.860000000000000320e+00,9.996791792669805776e-01
6.865000000000000213e+00,9.997786673961664983e-01
6.870000000000000107e+00,9.996580074057828114e-01
6.875000000000000000e+00,9.994465062853938875e-01
6.879999999999999893e+00,9.993576306057929681e-01
6.884999999999999787e+00,9.994776048290300308e-01
6.890000000000000568e+00,9.996761433690508625e-01
6.895000000000000462e+00,9.997169782232888657e-01
6.900000000000000355e+00,9.994830476008746967e-01
6.905000000000000249e+00,9.991250872640073943e-01
6.910000000000000142e+00,9.989718332465183925e-01
6.915000000000000036e+00,9.992219314423085308e-01
6.919999999999999929e+00,9.996581316048036570e-01
6.924999999999999822e+00,9.996783065007559532e-01
6.929999999999999716e+00,9.987117910430207690e-01
6.935000000000000497e+00,9.967285517012633989e-01
6.940000000000000391e+00,9.943962370086567581e-01
6.945000000000000284e+00,9.927061202831811704e-01
6.950000000000000178e+00,9.923529356928622036e-01
6.955000000000000071e+00,9.933558185716805378e-01
6.959999999999999964e+00,9.951669861264580419e-01
6.964999999999999858e+00,9.970896191275624432e-01
6.969999999999999751e+00,9.986216404778884836e-01
6.975000000000000533e+00,9.995321060922143230e-01
6.980000000000000426e+00,9.997999844673450820e-01
6.985000000000000320e+00,9.995989655040102839e-01
6.990000000000000213e+00,9.992900214393737324e-01
6.995000000000000107e+00,9.992504770954134807e-01
7.000000000000000000e+00,9.995503843651556419e-01
7.004999999999999893e+00,9.997765255385213656e-01
7.009999999999999787e+00,9.992926349658717289e-01
7.015000000000000568e+00,9.978215589434564770e-01
7.020000000000000462e+00,9.958403420743067169e-01
7.025000000000000355e+00,9.943588940740838433e-01
7.030000000000000249e+00,9.942046863336659879e-01
7.035000000000000142e+00,9.954194122173551929e-01
7.040000000000000036e+00,9.972783610576914093e-01
7.044999999999999929e+00,9.988723488917413684e-01
7.049999999999999822e+00,9.997189704890760975e-01
7.054999999999999716e+00,9.999226930353057874e-01
7.060000000000000497e+00,9.998726690227630609e-01
7.065000000000000391e+00,9.998547838666593801e-01
7.070000000000000284e+00,9.999133107551319011e-01
7.075000000000000178e+00,9.999697770218740622e-01
7.080000000000000071e+00,9.999801322990862218e-01
7.084999999999999964e+00,9.999690765039610518e-01
7.089999999999999858e+00,9.999703381984010875e-01
7.094999999999999751e+00,9.999845826995447107e-01
7.100000000000000533e+00,9.999954854624808487e-01
7.105000000000000426e+00,9.999980633489169435e-01
7.110000000000000320e+00,9.999985375980395830e-01
7.115000000000000213e+00,9.999997690150108642e-01
7.120000000000000107e+00,9.999997720843969429e-01
7.125000000000000000e+00,9.999988102212353791e-01
7.129999999999999893e+00,9.999973344621919669e-01
7.134999999999999787e+00,9.999908181510579475e-01
7.140000000000000568e+00,9.999776854112809588e-01
7.145000000000000462e+00,9.999687756536674854e-01
7.150000000000000355e+00,9.999726717188822667e-01
7.155000000000000249e+00,9.999707245534690259e-01
7.160000000000000142e+00,9.999311733042465233e-01
7.165000000000000036e+00,9.998643713133705813e-01
7.169999999999999929e+00,9.998372141369558097e-01
7.174999999999999822e+00,9.998877735994401439e-01
7.179999999999999716e+00,9.999309672653111658e-01
7.185000000000000497e+00,9.998213597489860049e-01
7.190000000000000391e+00,9.995631953011752113e-01
7.195000000000000284e+00,9.993981048651379151e-01
7.200000000000000178e+00,9.995522362504649649e-01
7.205000000000000071e+00,9.998614693151915978e-01
7.209999999999999964e+00,9.998059798868095260e-01
7.214999999999999858e+00,9.991164845687792173e-01
7.219999999999999751e+00,9.983086961306230078e-01
7.225000000000000533e+00,9.983017445193127504e-01
7.230000000000000426e+00,9.992536935633047346e-01
7.235000000000000320e+00,9.999599054005959831e-01
7.240000000000000213e+00,9.989527965810478527e-01
7.245000000000000107e+00,9.964803011539816735e-01
7.250000000000000000e+00,9.948994503537871292e-01
7.254999999999999893e+00,9.962502492860024761e-01
7.259999999999999787e+00,9.992226723276527167e-01
7.265000000000000568e+00,9.994756431959215259e-01
7.270000000000000462e+00,9.943595761560730661e-01
7.275000000000000355e+00,9.873642761783941735e-01
7.280000000000000249e+00,9.858879648637561832e-01
7.285000000000000142e+00,9.925802520917419436e-01
7.290000000000000036e+00,9.991706229591247324e-01
7.294999999999999929e+00,9.921640611082132022e-01
7.299999999999999822e+00,9.689507534053302118e-01
7.304999999999999716e+00,9.474121334628102797e-01
7.310000000000000497e+00,9.517406229813675234e-01
7.315000000000000391e+00,9.815195182883140745e-01
7.320000000000000284e+00,9.918952820471056420e-01
7.325000000000000178e+00,9.104381405668371396e-01
7.330000000000000071e+00,6.986197671992590008e-01
7.334999999999999964e+00,4.138271674499910957e-01
7.339999999999999858e+00,1.873299977907353364e-01
7.344999999999999751e+00,1.270790988853965353e-01
7.350000000000000533e+00,2.619881426671460956e-01
7.355000000000000426e+00,5.411133210511591685e-01
7.360000000000000320e+00,8.197155082888165634e-01
7.365000000000000213e+00,9.191961210047983055e-01
7.370000000000000107e+00,8.015828138547236303e-01
7.375000000000000000e+00,6.033714627471760128e-01
7.379999999999999893e+00,4.428362958915966208e-01
7.384999999999999787e+00,3.354931879852074417e-01
7.390000000000000568e+00,3.110952951163621916e-01
7.395000000000000462e+00,4.191218459597507717e-01
7.400000000000000355e+00,6.138775533534340800e-01
7.405000000000000249e+00,7.919677313934164742e-01
7.410000000000000142e+00,9.098862782887894296e-01
7.415000000000000036e+00,9.714326540427145051e-01
7.419999999999999929e+00,9.777600860878714606e-01
7.424999999999999822e+00,9.473146825005178684e-01
7.429999999999999716e+00,9.202916338129207841e-01
7.435000000000000497e+00,9.232514147328620968e-01
7.440000000000000391e+00,9.540158061800831923e-01
7.445000000000000284e+00,9.880134809350050729e-01
7.450000000000000178e+00,9.971534801733253905e-01
7.455000000000000071e+00,9.782668758157484490e-01
7.459999999999999964e+00,9.557510205952667315e-01
7.464999999999999858e+00,9.535739097129810604e-01
7.469999999999999751e+00,9.732830907940128728e-01
7.475000000000000533e+00,9.950994690467789283e-01
7.480000000000000426e+00,9.981795652822080811e-01
7.485000000000000320e+00,9.825980963063740692e-01
7.490000000000000213e+00,9.673803907625818654e-01
7.495000000000000107e+00,9.683896100154740783e-01
7.500000000000000000e+00,9.834625381494871421e-01
7.504999999999999893e+00,9.966394625247897432e-01
7.509999999999999787e+00,9.952440842952497979e-01
7.515000000000000568e+00,9.829793265167661165e-01
7.520000000000000462e+00,9.740322837192726402e-01
7.525000000000000355e+00,9.769992861301723952e-01
7.530000000000000249e+00,9.877023023263926671e-01
7.535000000000000142e+00,9.948318749026814345e-01
7.540000000000000036e+00,9.914803430509827598e-01
7.544999999999999929e+00,9.815999646939108647e-01
7.549999999999999822e+00,9.745469234943704429e-01
7.554999999999999716e+00,9.760918543080641108e-01
7.560000000000000497e+00,9.847418397995564288e-01
7.565000000000000391e+00,9.916190719548556576e-01
7.570000000000000284e+00,9.834515158728521778e-01
7.575000000000000178e+00,9.483303689145200499e-01
7.580000000000000071e+00,8.822406314160753382e-01
7.584999999999999964e+00,7.979614952445940323e-01
7.589999999999999858e+00,7.270398889016451704e-01
7.594999999999999751e+00,7.031018117269463019e-01
7.600000000000000533e+00,7.394713334831275464e-01
7.605000000000000426e+00,8.205405774852083667e-01
7.610000000000000320e+00,9.092241712192400405e-01
7.615000000000000213e+00,9.687207775277857369e-01
7.620000000000000107e+00,9.874194323110407900e-01
7.625000000000000000e+00,9.814994265014163055e-01
7.629999999999999893e+00,9.743177788544892248e-01
7.634999999999999787e+00,9.769870550103436635e-01
7.640000000000000568e+00,9.848551576435689014e-01
7.645000000000000462e+00,9.883565857863167992e-01
7.650000000000000355e+00,9.857443313742084712e-01
7.655000000000000249e+00,9.833837390677950818e-01
7.660000000000000142e+00,9.861312249748186431e-01
7.665000000000000036e+00,9.914382653089709452e-01
7.669999999999999929e+00,9.929713992100570596e-01
7.674999999999999822e+00,9.888500464739111706e-01
7.679999999999999716e+00,9.843856804960000595e-01
7.685000000000000497e+00,9.855076614324683737e-01
7.690000000000000391e+00,9.915550549633718180e-01
7.695000000000000284e+00,9.960099200073063708e-01
7.700000000000000178e+00,9.939152431688215161e-01
7.705000000000000071e+00,9.877562349844650758e-01
7.709999999999999964e+00,9.846593695788998790e-01
7.714999999999999858e+00,9.881832426054451002e-01
7.719999999999999751e+00,9.945541666192727615e-01
7.725000000000000533e+00,9.969734715830240734e-01
7.730000000000000426e+00,9.930561481116895184e-01
7.735000000000000320e+00,9.873431462736232955e-01
7.740000000000000213e+00,9.860001120921330076e-01
7.745000000000000107e+00,9.902604719049982185e-01
7.750000000000000000e+00,9.956977471653531975e-01
7.754999999999999893e+00,9.970294425244379255e-01
7.759999999999999787e+00,9.932238220054045996e-01
7.765000000000000568e+00,9.878006230965608037e-01
7.770000000000000462e+00,9.847375210064196471e-01
7.775000000000000355e+00,9.852346079259787226e-01
7.780000000000000249e+00,9.879838659651076771e-01
7.785000000000000142e+00,9.911705246565314376e-01
7.790000000000000036e+00,9.935728518421357292e-01
7.794999999999999929e+00,9.942978710214669391e-01
7.799999999999999822e+00,9.929766548955858418e-01
7.805000000000000604e+00,9.906320408970878955e-01
7.810000000000000497e+00,9.894402339963568327e-01
7.815000000000000391e+00,9.909275743024159588e-01
7.820000000000000284e+00,9.939626473797882333e-01
7.825000000000000178e+00,9.952370511133963316e-01
7.830000000000000071e+00,9.928412263033683516e-01
7.834999999999999964e+00,9.886223093249495442e-01
7.839999999999999858e+00,9.861067883847235427e-01
7.844999999999999751e+00,9.862914117737038300e-01
7.850000000000000533e+00,9.860800792692232530e-01
7.855000000000000426e+00,9.820666943258848924e-01
7.860000000000000320e+00,9.755950264514231529e-01
7.865000000000000213e+00,9.722949343307754067e-01
7.870000000000000107e+00,9.763337278401585939e-01
7.875000000000000000e+00,9.854051760961712869e-01
7.879999999999999893e+00,9.919463635438152682e-01
7.884999999999999787e+00,9.907924546932995735e-01
7.890000000000000568e+00,9.850567705244850369e-01
7.895000000000000462e+00,9.827436546469936474e-01
7.900000000000000355e+00,9.879297002590066157e-01
7.905000000000000249e+00,9.960917794355794719e-01
7.910000000000000142e+00,9.987985929419846975e-01
7.915000000000000036e+00,9.932997108222134663e-01
7.919999999999999929e+00,9.858312510901074965e-01
7.924999999999999822e+00,9.846064696202119215e-01
7.930000000000000604e+00,9.908367462839349216e-01
7.935000000000000497e+00,9.975075718853370077e-01
7.940000000000000391e+00,9.972173109878070818e-01
7.945000000000000284e+00,9.905546491026100409e-01
7.950000000000000178e+00,9.851669501028335052e-01
7.955000000000000071e+00,9.868376828255043254e-01
7.959999999999999964e+00,9.932105361305610947e-01
7.964999999999999858e+00,9.968348317369869482e-01
7.969999999999999751e+00,9.937813526206004111e-01
7.975000000000000533e+00,9.879875084922926654e-01
7.980000000000000426e+00,9.862045548346378698e-01
7.985000000000000320e+00,9.899416098521183205e-01
7.990000000000000213e+00,9.941898920334677481e-01
7.995000000000000107e+00,9.937623488777314051e-01
8.000000000000000000e+00,9.894521690606749020e-01
8.005000000000000782e+00,9.868394068079465731e-01
8.009999999999999787e+00,9.890555480622507112e-01
8.015000000000000568e+00,9.927838796461441184e-01
8.019999999999999574e+00,9.927551958966120971e-01
8.025000000000000355e+00,9.885785720524837838e-01
