tau_us,P_x,baseline
2.005615234375,0.8796583688304451,0.8835951355853543
2.0107014973958335,0.8835998705294353,0.8835998705294353
2.015787760416667,0.8836054580287663,0.8836054580287663
2.0208740234375,0.8836117893347976,0.8836117893347976
2.0259602864583335,0.8836187606941852,0.8836187606941852
2.031046549479167,0.8520673579610157,0.8836262726591951
2.0361328125,0.817279946106344,0.8836342258926767
2.0412190755208335,0.8707230647457787,0.8836425207418902
2.046305338541667,0.883651056890553,0.883651056890553
2.0513916015625,0.8836597338931879,0.8836597338931879
2.0564778645833335,0.8836684560782965,0.8836684560782965
2.061564127604167,0.8836771346995425,0.8836771346995425
2.066650390625,0.8836856852570489,0.8836856852570489
2.0717366536458335,0.8790024489060692,0.8836940256924423
2.076822916666667,0.8837020744036124,0.8837020744036124
2.0819091796875,0.8837097497415333,0.8837097497415333
2.0869954427083335,0.8837017473056173,0.8837169707234926
2.092081705729167,0.8837236578970881,0.8837236578970881
2.09716796875,0.8837297318097649,0.8837297318097649
2.1022542317708335,0.8837351160086575,0.8837351160086575
2.107340494791667,0.8837397383075705,0.8837397383075705
2.1124267578125,0.8837435309179571,0.8837435309179571
2.1175130208333335,0.8837464278246941,0.8837464278246941
2.122599283854167,0.8837483636055121,0.8837483636055121
2.127685546875,0.8837492742153976,0.8837492742153976
2.1327718098958335,0.883749098911591,0.883749098911591
2.137858072916667,0.8681032696289264,0.8837477801033763
2.1429443359375,0.8211160863517231,0.8837452610648735
2.1480305989583335,0.8598092886080582,0.8837414849137575
2.153116861979167,0.8837363941414114,0.8837363941414114
2.158203125,0.8837299309998966,0.8837299309998966
2.1632893880208335,0.8673568440336378,0.8837220388166052
2.168375651041667,0.8709090813186164,0.8837126618768656
2.1734619140625,0.8524759944435184,0.8837017443023544
2.1785481770833335,0.8531415292975429,0.883689230086712
2.183634440104167,0.8836750629113217,0.8836750629113217
2.188720703125,0.8836591861520896,0.8836591861520896
2.1938069661458335,0.8836415467398908,0.8836415467398908
2.198893229166667,0.8555466816182999,0.8836220928058699
2.2039794921875,0.8836007730466987,0.8836007730466987
2.2090657552083335,0.809082083300066,0.883577535878295
2.214152018229167,0.8703650225462984,0.8835523297766763
2.21923828125,0.8835251024729057,0.8835251024729057
2.2243245442708335,0.883495801566173,0.883495801566173
2.229410807291667,0.878031960422507,0.8834643778283529
2.2344970703125,0.8561285821642401,0.883430787532793
2.2395833333333335,0.8833949868985167,0.8833949868985167
2.244669596354167,0.8833569318715254,0.8833569318715254
2.249755859375,0.8833165820128672,0.8833165820128672
2.2548421223958335,0.8561465609364811,0.8832739021308805
2.259928385416667,0.8601664130896363,0.8832288589115976
2.2650146484375,0.852806767374805,0.8831814187697771
2.2701009114583335,0.829874691816389,0.8831315478895533
2.275187174479167,0.8406367958137795,0.8830792121513141
2.2802734375,0.8622824029850702,0.8830243769028789
