tau_us,P_x
2.34130859375,0.9718736440522222
2.3463948567708335,0.965980134851959
2.351481119791667,1.0
2.3565673828125,1.0
2.3616536458333335,0.9856324460754069
2.366739908854167,0.9520612613665547
2.371826171875,1.0
2.3769124348958335,0.9563046257909245
2.381998697916667,0.9606262175287751
2.3870849609375,1.0
2.3921712239583335,0.962874039313442
2.397257486979167,0.9498232849772933
2.40234375,1.0
2.4074300130208335,1.0
2.412516276041667,0.9584320281856805
2.4176025390625,1.0
2.4226888020833335,0.9929447282316419
2.427775065104167,0.8946044258587476
2.432861328125,0.95564961216265
2.4379475911458335,0.926379330228887
2.443033854166667,1.0
2.4481201171875,1.0
2.4532063802083335,0.9929691469527533
2.458292643229167,0.9724460089291982
2.46337890625,1.0
2.4684651692708335,1.0
2.473551432291667,0.9890114723358763
2.4786376953125,0.981779565288833
2.4837239583333335,0.9917795283985001
2.488810221354167,0.9817287800087842
2.493896484375,1.0
2.4989827473958335,1.0
2.504069010416667,0.9499315958553028
2.5091552734375,1.0
2.5142415364583335,1.0
2.519327799479167,0.9978749872497028
2.5244140625,1.0
2.5295003255208335,0.9859479208753378
2.534586588541667,1.0
2.5396728515625,0.9462810380935947
2.5447591145833335,1.0
2.549845377604167,0.9943443332864423
2.554931640625,1.0
2.5600179036458335,1.0
2.565104166666667,0.9185749590243697
2.5701904296875,1.0
2.5752766927083335,1.0
2.580362955729167,1.0
2.58544921875,0.9994996740041471
2.5905354817708335,0.9347613530759578
2.595621744791667,1.0
2.6007080078125,0.9973371888611225
2.6057942708333335,0.9669292337554306
2.610880533854167,0.952490074130072
2.615966796875,1.0
2.6210530598958335,0.9841370357085097
2.626139322916667,1.0
2.6312255859375,1.0
2.6363118489583335,1.0
2.641398111979167,0.950287283747438
2.646484375,1.0
2.6515706380208335,1.0
2.656656901041667,1.0
2.6617431640625,0.9800090758483816
2.6668294270833335,1.0
2.671915690104167,1.0
2.677001953125,1.0
2.6820882161458335,1.0
2.687174479166667,0.9837202729456443
2.6922607421875,0.9512588384246478
2.6973470052083335,0.9522322081632268
2.702433268229167,1.0
2.70751953125,1.0
2.7126057942708335,0.9487550087123235
2.717692057291667,0.9741640347974787
2.7227783203125,1.0
2.7278645833333335,1.0
2.732950846354167,0.9585011050276432
2.738037109375,0.9602045636903418
2.7431233723958335,1.0
2.748209635416667,1.0
2.7532958984375,0.9921487482810197
2.7583821614583335,1.0
2.763468424479167,1.0
2.7685546875,0.9159184785425002
2.7736409505208335,0.9668244835658635
2.778727213541667,1.0
2.7838134765625,0.9334284742810834
2.7888997395833335,0.980957668417235
2.793986002604167,1.0
2.799072265625,1.0
2.8041585286458335,0.9794217787488968
2.809244791666667,0.9192590691568145
2.8143310546875,1.0
2.8194173177083335,1.0
2.824503580729167,0.9765723396755263
2.82958984375,1.0
2.8346761067708335,0.9832723883462731
2.839762369791667,0.907348957646473
2.8448486328125,0.8754441393427798
2.8499348958333335,0.9787142038236021
2.855021158854167,1.0
2.860107421875,1.0
2.8651936848958335,1.0
2.870279947916667,0.9438457334792888
2.8753662109375,0.9817822127373812
2.8804524739583335,1.0
2.885538736979167,0.9359797102359115
2.890625,0.9746229857788259
2.8957112630208335,1.0
2.900797526041667,0.9890419757401159
2.9058837890625,1.0
2.9109700520833335,1.0
2.916056315104167,0.9958649692338082
2.921142578125,0.9284518676934168
2.9262288411458335,0.9086173945595
2.931315104166667,0.9097515856857887
2.9364013671875,0.9843483544264023
2.9414876302083335,1.0
2.946573893229167,1.0
2.95166015625,0.9152678740296515
2.9567464192708335,0.8906978173604704
2.961832682291667,0.7428421060802958
2.9669189453125,0.5937481201103137
2.9720052083333335,0.48247188143458475
2.977091471354167,0.40745818462161343
2.982177734375,0.31991717710999507
2.9872639973958335,0.4643366135866414
2.992350260416667,0.5966595824397875
2.9974365234375,0.7734514288053485
3.0025227864583335,0.827110168415469
3.007609049479167,0.8721720853475078
3.0126953125,1.0
3.0177815755208335,0.9445682670403983
3.022867838541667,0.9814419255651423
3.0279541015625,0.7880787305280823
3.0330403645833335,0.7169580985320384
3.038126627604167,0.5237025961055246
3.043212890625,0.5759077161382625
3.0482991536458335,0.5627881825853467
3.053385416666667,0.5374476413487665
3.0584716796875,0.590202036668394
3.0635579427083335,0.6915668439614953
3.068644205729167,0.6621850017999311
3.07373046875,0.6323376245895328
3.0788167317708335,0.6450154794292711
3.083902994791667,0.6493513290121709
3.0889892578125,0.6067940239592088
3.0940755208333335,0.567360079473514
3.099161783854167,0.6552665375304192
3.104248046875,0.6917431795779108
3.1093343098958335,0.6174866489265634
3.114420572916667,0.6226615379472229
3.1195068359375,0.658554530777773
3.1245930989583335,0.6416478268971763
3.129679361979167,0.6601881870010655
3.134765625,0.6075519286287965
3.1398518880208335,0.6346167583909992
3.144938151041667,0.5898421403011518
3.1500244140625,0.6215498023023129
3.1551106770833335,0.7100244299124042
3.160196940104167,0.6207561128028646
3.165283203125,0.7399148842284614
3.1703694661458335,0.5474967712385939
